Start,End,Text,Character,SentenceIndex,vaderNeg,vaderNeu,vaderPos,vaderCompound,roBERTaNeg,roBERTaNeu,roBERTaPos,roBERTaMajorSentiment,vaderMajorSentiment
669.669,671.589,scheduled operate afternoon .,Kim Jun-wan,192,0.0,1.0,0.0,0.0,0.050967917,0.8631309,0.085901104,Neutral,Neutral
671.671,674.261,"oxygen saturation little low , though .",Kim Jun-wan,193,0.311,0.689,0.0,-0.204,0.49088374,0.47456273,0.034553565,Negative,Neutral
675.257,677.047,'s showing symptoms pneumonia .,Kim Jun-wan,194,0.0,1.0,0.0,0.0,0.7465996,0.23500414,0.01839627,Negative,Neutral
678.803,681.183,needs surgery soon possible .,Kim Jun-wan,195,0.0,1.0,0.0,0.0,0.19518916,0.7580656,0.04674522,Neutral,Neutral
682.431,683.311,.,Secondary,196,0.0,0.0,0.0,0.0,0.24528693,0.51357335,0.24113972,Neutral,Positive
695.319,696.819,bad news .,Kim Jun-wan,197,0.778,0.222,0.0,-0.5423,0.8065656,0.17450432,0.01893008,Negative,Negative
696.904,699.534,need postpone surgery day two .,Kim Jun-wan,198,0.322,0.678,0.0,-0.2263,0.26659527,0.6978659,0.035538804,Neutral,Neutral
700.324,702.284,fever lung n't sound good .,Kim Jun-wan,199,0.376,0.624,0.0,-0.3412,0.8925629,0.09852656,0.008910549,Negative,Neutral
702.368,705.498,plan reschedule taking xray lungs .,Kim Jun-wan,200,0.0,1.0,0.0,0.0,0.12042419,0.83924544,0.040330365,Neutral,Neutral
706.914,708.424,'s still finding hard breathe .,Kim Jun-wan,201,0.259,0.741,0.0,-0.1027,0.5671623,0.39844066,0.034397088,Negative,Neutral
708.499,711.379,might pain rush surgery .,Kim Jun-wan,202,0.524,0.476,0.0,-0.5106,0.27238518,0.6977632,0.029851677,Neutral,Negative
712.336,713.666,"'ll , .",Secondary,203,0.0,1.0,0.0,0.0,0.13916892,0.7314768,0.12935431,Neutral,Neutral
715.381,718.221,"'s mild case pneumonia , 'll recover two three days .",Kim Jun-wan,204,0.0,1.0,0.0,0.0,0.017686224,0.51099396,0.47131976,Neutral,Neutral
718.3,720.01,'ll observe days .,Kim Jun-wan,205,0.0,1.0,0.0,0.0,0.08211993,0.76369965,0.1541805,Neutral,Neutral
722.179,723.559,questions ?,Kim Jun-wan,206,0.0,1.0,0.0,0.0,0.18667157,0.7339813,0.079347126,Neutral,Neutral
724.557,725.427,.,Secondary,207,0.0,0.0,0.0,0.0,0.24528693,0.51357335,0.24113972,Neutral,Positive
727.977,730.597,"'ll reschedule surgery let us know , right ?",Secondary,208,0.0,1.0,0.0,0.0,0.033380672,0.9081925,0.058426842,Neutral,Neutral
731.272,733.192,know . explained already .,Secondary,209,0.0,1.0,0.0,0.0,0.16645285,0.6523503,0.18119684,Neutral,Neutral
734.567,735.477,"okay , .",Kim Jun-wan,210,0.0,0.0,1.0,0.2263,0.1492129,0.61013854,0.2406486,Neutral,Positive
738.696,742.316,"gosh , seem composed . son 's life stake .",Secondary,211,0.0,1.0,0.0,0.0,0.043824885,0.50035805,0.45581704,Neutral,Neutral
743.284,745.954,immature . see young mother ?,Secondary,212,0.0,1.0,0.0,0.0,0.30197766,0.67117393,0.026848428,Neutral,Neutral
746.036,747.116,born 2000 .,Secondary,213,0.0,1.0,0.0,0.0,0.1262113,0.7312867,0.14250204,Neutral,Neutral
747.705,749.325,like 's calm .,Kim Jun-wan,214,0.0,0.172,0.828,0.5859,0.041692033,0.63660395,0.32170397,Neutral,Positive
749.999,753.039,think 's possible 's right,Secondary,215,0.0,1.0,0.0,0.0,0.015610002,0.46881276,0.51557726,Positive,Neutral
753.127,756.047,pressure 's needs escape reality ?,Secondary,216,0.319,0.435,0.246,-0.128,0.28786436,0.68262947,0.029506188,Neutral,Neutral
756.13,757.51,'s still young .,Secondary,217,0.0,1.0,0.0,0.0,0.08340228,0.6533438,0.2632539,Neutral,Neutral
758.007,760.837,maybe 's trouble coming terms situation .,Secondary,218,0.351,0.649,0.0,-0.4019,0.52191854,0.4504949,0.027586574,Negative,Neutral
760.926,761.756,jaehak . yes ?,Secondary,219,0.0,0.27,0.73,0.4019,0.03082669,0.8761316,0.09304171,Neutral,Positive
763.637,764.847,talk much ?,Kim Jun-wan,220,0.0,1.0,0.0,0.0,0.18471941,0.7688564,0.046424165,Neutral,Neutral
767.349,768.519,mind business .,Kim Jun-wan,221,0.0,1.0,0.0,0.0,0.2421369,0.62450325,0.1333598,Neutral,Neutral
769.935,770.935,okay .,Secondary,222,0.0,0.0,1.0,0.2263,0.11996016,0.5391302,0.34090966,Neutral,Positive
776.15,777.15,let 's get going .,Secondary,223,0.0,1.0,0.0,0.0,0.026268326,0.47220048,0.5015312,Positive,Neutral
780.863,782.033,"hey , little baby .",Secondary,224,0.0,1.0,0.0,0.0,0.097321644,0.6900404,0.21263795,Neutral,Neutral
783.282,784.662,n't sick .,Secondary,225,0.0,0.27,0.73,0.4023,0.28595096,0.58885753,0.1251915,Neutral,Positive
807.264,810.854,yulje medical center,Secondary,226,0.0,1.0,0.0,0.0,0.11785365,0.8027189,0.0794275,Neutral,Neutral
813.479,814.689,feel dizzy .,Lee Ik-joon,227,0.655,0.345,0.0,-0.2263,0.576701,0.38308534,0.040213685,Negative,Negative
822.154,825.034,'s ikjun 's favorite song . 's favorite song .,Ahn Jeong-won,228,0.0,0.5,0.5,0.7184,0.0045749224,0.2307595,0.7646656,Positive,Positive
825.115,827.905,", 's song . lie eating ,",Chae Song-hwa,229,0.0,1.0,0.0,0.0,0.37491986,0.5685015,0.056578666,Neutral,Neutral
827.993,829.253,'ll get reflux esophagitis .,Lee Ik-joon,230,0.0,1.0,0.0,0.0,0.7338815,0.24839449,0.017724022,Negative,Neutral
829.328,831.958,songhwa . eyes get worse ?,Lee Ik-joon,231,0.508,0.492,0.0,-0.4767,0.87143755,0.12158382,0.006978545,Negative,Negative
832.414,834.254,eyesight ca n't see .,Lee Ik-joon,232,0.0,1.0,0.0,0.0,0.3400768,0.6029524,0.056970768,Neutral,Neutral
834.542,835.712,try removing contacts .,Chae Song-hwa,233,0.0,1.0,0.0,0.0,0.2521196,0.7008161,0.04706433,Neutral,Neutral
835.793,837.383,'s taking junwan long ?,Chae Song-hwa,234,0.0,1.0,0.0,0.0,0.25379786,0.7208384,0.025363725,Neutral,Neutral
837.461,839.711,"guys , n't told yet ,",Ahn Jeong-won,235,0.0,1.0,0.0,0.0,0.17110291,0.7667935,0.06210361,Neutral,Neutral
839.797,841.087,sing song really well .,Ahn Jeong-won,236,0.0,0.556,0.444,0.3384,0.005628494,0.118275695,0.87609583,Positive,Neutral
841.173,843.883,kept quiet fuss guys make .,Ahn Jeong-won,237,0.0,1.0,0.0,0.0,0.20550197,0.73110825,0.063389756,Neutral,Neutral
843.968,846.638,want go karaoke ? ?,Lee Ik-joon,238,0.0,0.546,0.454,0.168,0.017846415,0.8047196,0.17743395,Neutral,Neutral
846.72,849.31,"say ? go tonight ? oh , good .",Lee Ik-joon,239,0.0,0.551,0.449,0.504,0.0038920585,0.12992324,0.8661847,Positive,Neutral
850.015,852.345,"anything ? course . come , sit .",Kim Jun-wan,240,0.0,1.0,0.0,0.0,0.056058723,0.84389955,0.10004173,Neutral,Neutral
854.687,856.057,quick . yes .,Ahn Jeong-won,241,0.0,0.27,0.73,0.4019,0.036012337,0.44159487,0.5223928,Positive,Positive
856.146,858.896,delayed sternal closure . ketchup ?,Kim Jun-wan,242,0.388,0.612,0.0,-0.2263,0.27855307,0.69985664,0.021590266,Neutral,Neutral
859.608,860.858,sorts stuff .,Ahn Jeong-won,243,0.0,1.0,0.0,0.0,0.111399084,0.7891407,0.09946022,Neutral,Neutral
861.443,863.323,came food .,Ahn Jeong-won,244,0.0,1.0,0.0,0.0,0.11571505,0.7173138,0.16697112,Neutral,Neutral
866.74,869.45,"please , stop wiping table . see shrink .",Chae Song-hwa,245,0.259,0.471,0.271,0.0258,0.6378154,0.33991408,0.02227045,Negative,Neutral
869.785,871.115,"n't , flies .",Ahn Jeong-won,246,0.0,1.0,0.0,0.0,0.37924635,0.5343442,0.08640949,Neutral,Neutral
871.704,873.414,put smack .,Chae Song-hwa,247,0.0,1.0,0.0,0.0,0.3220112,0.54030913,0.13767962,Neutral,Neutral
875.291,876.501,hey .,Kim Jun-wan,248,0.0,1.0,0.0,0.0,0.18461223,0.5913169,0.22407086,Neutral,Neutral
877.626,879.246,guys know ? ?,Kim Jun-wan,249,0.0,1.0,0.0,0.0,0.13531145,0.7877387,0.07694984,Neutral,Neutral
879.336,880.206,?,Lee Ik-joon,250,0.0,0.0,0.0,0.0,0.20457315,0.68945074,0.10597605,Neutral,Positive
881.38,882.67,sing song really well .,Kim Jun-wan,251,0.0,0.556,0.444,0.3384,0.005628494,0.118275695,0.87609583,Positive,Neutral
883.549,885.089,n't `` aloha '' cool ?,Kim Jun-wan,252,0.0,0.635,0.365,0.3182,0.23603544,0.58356637,0.18039818,Neutral,Neutral
885.175,887.595,made lot girls cry song .,Kim Jun-wan,253,0.437,0.563,0.0,-0.4767,0.3828193,0.5159439,0.101236805,Neutral,Neutral
887.845,889.715,right . hawaii .,Ahn Jeong-won,254,0.0,1.0,0.0,0.0,0.08222616,0.8203105,0.09746333,Neutral,Neutral
891.515,892.385,good . hawaii ?,Kim Jun-wan,255,0.0,0.256,0.744,0.4404,0.027983181,0.8099706,0.16204615,Neutral,Positive
892.474,894.104,n't . ?,Kim Jun-wan,256,0.0,1.0,0.0,0.0,0.20392767,0.71892405,0.0771483,Neutral,Neutral
894.184,895.024,? ?,Ahn Jeong-won,257,0.0,0.0,0.0,0.0,0.19455518,0.72974735,0.07569741,Neutral,Positive
897.187,899.857,"something happened hawaii , right ? bet .",Lee Ik-joon,258,0.0,1.0,0.0,0.0,0.1747493,0.7919369,0.03331382,Neutral,Neutral
899.94,901.44,"hey , ...",Secondary,259,0.0,1.0,0.0,0.0,0.15503962,0.7244404,0.12051999,Neutral,Neutral
901.525,904.105,hawaii month medical board exam .,Lee Ik-joon,260,0.0,1.0,0.0,0.0,0.086414725,0.87761563,0.035969645,Neutral,Neutral
904.194,905.864,stop moving .,Chae Song-hwa,261,0.688,0.312,0.0,-0.296,0.4149677,0.5178077,0.06722459,Neutral,Negative
905.946,907.356,ouch . 're place .,Chae Song-hwa,262,0.0,1.0,0.0,0.0,0.47012353,0.48754394,0.04233257,Neutral,Neutral
908.365,910.445,'s famous since high school .,Kim Jun-wan,263,0.0,1.0,0.0,0.0,0.032790706,0.41506594,0.55214334,Positive,Neutral
910.534,912.544,friends everyone ten different classes .,Kim Jun-wan,264,0.0,0.563,0.437,0.4767,0.1282494,0.77082074,0.10092987,Neutral,Neutral
912.62,915.0,"noisy , easily distracted moved constantly .",Kim Jun-wan,265,0.482,0.235,0.282,-0.1779,0.79172474,0.1868147,0.021460505,Negative,Negative
915.08,917.71,n't know always got top grades school .,Kim Jun-wan,266,0.0,0.769,0.231,0.2023,0.1130847,0.68963075,0.19728453,Neutral,Neutral
917.791,921.051,'s kids today call `` fleek . '',Lee Ik-joon,267,0.0,1.0,0.0,0.0,0.17541333,0.75423557,0.07035114,Neutral,Neutral
921.128,922.338,'s `` unfleek . '',Lee Ik-joon,268,0.0,1.0,0.0,0.0,0.22346817,0.720406,0.05612581,Neutral,Neutral
923.213,925.673,'m trying listen song .,Yang Seok-hyung,269,0.0,1.0,0.0,0.0,0.08405047,0.78617764,0.12977192,Neutral,Neutral
926.05,927.34,annoying prick .,Yang Seok-hyung,270,1.0,0.0,0.0,-0.6249,0.93197227,0.05623804,0.011789662,Negative,Negative
928.594,930.764,pick professor lee 's surgery ?,Secondary,271,0.0,1.0,0.0,0.0,0.086028375,0.8820309,0.031940747,Neutral,Neutral
930.971,932.891,yes . gyeoul .,Secondary,272,0.0,0.27,0.73,0.4019,0.0254797,0.56131613,0.41320416,Neutral,Positive
934.391,935.891,like professor lee ?,Secondary,273,0.0,0.444,0.556,0.3612,0.10392767,0.84878653,0.047285862,Neutral,Positive
936.477,937.477,yes .,Secondary,274,0.0,0.0,1.0,0.4019,0.10013353,0.4596959,0.44017053,Neutral,Positive
938.854,940.194,like professor lee .,Secondary,275,0.0,0.444,0.556,0.3612,0.08163352,0.80682313,0.11154327,Neutral,Positive
942.566,943.646,kid .,Secondary,276,0.0,1.0,0.0,0.0,0.15859206,0.6788406,0.16256739,Neutral,Neutral
945.277,946.197,?,Secondary,277,0.0,0.0,0.0,0.0,0.20457315,0.68945074,0.10597605,Neutral,Positive
948.864,949.874,nothing .,Secondary,278,0.0,1.0,0.0,0.0,0.2748684,0.56714666,0.157985,Neutral,Neutral
954.495,956.995,ever performed `` aloha '' ?,Chae Song-hwa,279,0.0,1.0,0.0,0.0,0.10373032,0.8523574,0.043912373,Neutral,Neutral
957.081,959.631,", . never performed show .",Ahn Jeong-won,280,0.0,1.0,0.0,0.0,0.5918177,0.37912935,0.029052934,Negative,Neutral
959.708,961.338,"least , conscience .",Kim Jun-wan,281,0.0,1.0,0.0,0.0,0.13791642,0.6954954,0.16658822,Neutral,Neutral
961.418,962.748,"hey , remember ?",Ahn Jeong-won,282,0.0,1.0,0.0,0.0,0.113536686,0.7644843,0.12197908,Neutral,Neutral
962.836,966.126,practiced night perform show song .,Ahn Jeong-won,283,0.0,1.0,0.0,0.0,0.026782855,0.87118334,0.1020337,Neutral,Neutral
966.215,969.425,jerk registered band comedy team .,Ahn Jeong-won,284,0.304,0.38,0.316,0.0258,0.056343168,0.86082596,0.08283082,Neutral,Neutral
969.51,972.43,jerk told us day festival .,Kim Jun-wan,285,0.279,0.349,0.372,0.2023,0.083294086,0.8181579,0.09854797,Neutral,Positive
972.513,975.103,said n't poster secret weapon .,Kim Jun-wan,286,0.0,0.679,0.321,0.2235,0.28620064,0.6655502,0.048249204,Neutral,Neutral
975.182,976.682,"gosh , idiot .",Kim Jun-wan,287,0.767,0.233,0.0,-0.5106,0.9070382,0.07787862,0.015083088,Negative,Negative
976.767,979.097,"'s lucky 's doctor . otherwise , 'd fraud .",Kim Jun-wan,288,0.328,0.431,0.241,-0.25,0.17503628,0.6005572,0.22440647,Neutral,Neutral
979.186,981.356,band closer comedy music show .,Lee Ik-joon,289,0.0,0.615,0.385,0.3612,0.014357599,0.7419883,0.2436541,Neutral,Neutral
981.438,984.778,saved guys getting beaten audience .,Lee Ik-joon,290,0.326,0.349,0.326,0.0,0.573522,0.39955318,0.026924895,Negative,Neutral
985.15,986.57,"come . still ,",Ahn Jeong-won,291,0.0,1.0,0.0,0.0,0.13051333,0.7087536,0.16073309,Neutral,Neutral
986.652,988.322,improved lot three four years .,Ahn Jeong-won,292,0.0,0.563,0.437,0.4767,0.018618202,0.29328617,0.6880956,Positive,Neutral
988.404,989.704,well given situation .,Kim Jun-wan,293,0.0,0.488,0.512,0.2732,0.12448175,0.7662113,0.10930702,Neutral,Positive
989.78,991.95,"besides , guys scared .",Lee Ik-joon,294,0.592,0.408,0.0,-0.4404,0.6171901,0.35745552,0.025354384,Negative,Negative
992.032,994.912,"found show , hands shook week .",Lee Ik-joon,295,0.259,0.741,0.0,-0.1027,0.073482364,0.6870297,0.23948795,Neutral,Neutral
995.035,997.615,thought hand tremors . gosh .,Lee Ik-joon,296,0.0,0.484,0.516,0.4939,0.4745012,0.45224532,0.073253505,Negative,Positive
997.705,999.955,worried might able finish internship,Lee Ik-joon,297,0.355,0.645,0.0,-0.296,0.2922093,0.62916994,0.07862074,Neutral,Neutral
1000.04,1002.79,shaky hands . stop making stories .,Lee Ik-joon,298,0.577,0.423,0.0,-0.4767,0.84681785,0.14222845,0.010953698,Negative,Negative
1002.876,1006.506,suck bad ? thought pretty good .,Chae Song-hwa,299,0.474,0.074,0.452,-0.0772,0.3266858,0.4057246,0.26758966,Neutral,Negative
1006.588,1009.628,performing stage different matter altogether .,Ahn Jeong-won,300,0.0,0.784,0.216,0.0258,0.114040464,0.79835993,0.087599576,Neutral,Neutral
1009.717,1011.217,like gag concert .,Kim Jun-wan,301,0.407,0.169,0.424,0.0258,0.09952703,0.7840541,0.11641892,Neutral,Positive
1011.301,1014.391,ikjun got mad tried teach play bass guitar .,Kim Jun-wan,302,0.276,0.517,0.207,-0.2023,0.5074254,0.4661222,0.026452338,Negative,Neutral
1014.471,1016.811,damn . 'm still angry .,Lee Ik-joon,303,0.75,0.25,0.0,-0.7184,0.9235858,0.06862785,0.0077863736,Negative,Negative
1016.89,1019.56,"hey , n't bad .",Chae Song-hwa,304,0.0,0.412,0.588,0.431,0.020333864,0.22220056,0.75746554,Positive,Positive
1020.06,1024.36,besides ... 's good terrible teacher .,Chae Song-hwa,305,0.31,0.4,0.29,-0.0516,0.67438257,0.25943413,0.06618337,Negative,Neutral
1025.19,1028.53,"even , like ikjun 's voice .",Yang Seok-hyung,306,0.0,0.615,0.385,0.3612,0.04639714,0.75092787,0.20267501,Neutral,Neutral
1028.61,1029.65,go . good one .,Lee Ik-joon,307,0.0,0.408,0.592,0.4404,0.012936739,0.16450098,0.8225622,Positive,Positive
1030.446,1031.906,'ll sing guys today .,Lee Ik-joon,308,0.0,1.0,0.0,0.0,0.006648601,0.7057001,0.28765127,Neutral,Neutral
1032.698,1034.618,let 's go karaoke work .,Lee Ik-joon,309,0.0,1.0,0.0,0.0,0.0172782,0.6629576,0.31976426,Neutral,Neutral
1034.7,1037.75,"time go karaoke , would n't eating seafood stew .",Chae Song-hwa,310,0.0,1.0,0.0,0.0,0.28337994,0.6347407,0.08187935,Neutral,Neutral
1038.328,1039.658,vsd surgery .,Kim Jun-wan,311,0.0,1.0,0.0,0.0,0.16792202,0.764327,0.067750975,Neutral,Neutral
1039.747,1041.417,conference ped tonight .,Ahn Jeong-won,312,0.0,1.0,0.0,0.0,0.048751272,0.8658402,0.085408494,Neutral,Neutral
1041.498,1042.788,'m grocery shopping mom .,Yang Seok-hyung,313,0.0,1.0,0.0,0.0,0.1216987,0.7447594,0.13354191,Neutral,Neutral
1043.375,1044.375,weekend ?,Lee Ik-joon,314,0.0,1.0,0.0,0.0,0.08870532,0.8227228,0.088571966,Neutral,Neutral
1044.46,1046.05,'m golfing director chairman .,Kim Jun-wan,315,0.0,1.0,0.0,0.0,0.027246576,0.87507135,0.09768211,Neutral,Neutral
1046.128,1048.708,halfmarathon . 's . 'm going camping .,Ahn Jeong-won,316,0.0,1.0,0.0,0.0,0.056256037,0.81901,0.12473397,Neutral,Neutral
1050.466,1052.216,'m getting nails done mom .,Chae Song-hwa,317,0.0,1.0,0.0,0.0,0.04311871,0.80874354,0.14813781,Neutral,Neutral
1052.301,1053.471,"fine , wo n't go .",Yang Seok-hyung,318,0.0,0.625,0.375,0.2023,0.13996556,0.74163103,0.11840345,Neutral,Neutral
1054.845,1057.305,guys ridiculous .,Lee Ik-joon,319,0.714,0.286,0.0,-0.3612,0.8332989,0.14046046,0.026240533,Negative,Negative
1058.14,1061.64,think 've got nothing better go karaoke ?,Lee Ik-joon,320,0.286,0.714,0.0,-0.3412,0.18293852,0.65616345,0.16089803,Neutral,Neutral
1061.727,1063.847,"'m busy , .",Lee Ik-joon,321,0.0,1.0,0.0,0.0,0.3491087,0.5592235,0.09166779,Neutral,Neutral
1063.937,1066.517,need watch movie coloring uju .,Lee Ik-joon,322,0.0,1.0,0.0,0.0,0.035941616,0.8402669,0.1237915,Neutral,Neutral
1066.607,1068.897,"need eat loach soup , .",Lee Ik-joon,323,0.0,1.0,0.0,0.0,0.1787305,0.7490834,0.07218609,Neutral,Neutral
1068.984,1071.994,wo n't go . 'm going ! gosh .,Lee Ik-joon,324,0.0,1.0,0.0,0.0,0.3959483,0.497505,0.10654667,Neutral,Neutral
1072.821,1075.241,"'ll probably go , right ? one hundred percent .",Ahn Jeong-won,325,0.0,1.0,0.0,0.0,0.013369296,0.55821735,0.4284134,Neutral,Neutral
1076.2,1079.16,su karaoke,Secondary,326,0.0,1.0,0.0,0.0,0.045960687,0.83183223,0.122207075,Neutral,Neutral
1079.244,1081.964,"guess , uju . nightclub ?",Lee Ik-joon,327,0.0,1.0,0.0,0.0,0.083826594,0.8661181,0.05005539,Neutral,Neutral
1083.665,1085.495,taught word ? aunt .,Lee Ik-joon,328,0.0,1.0,0.0,0.0,0.21173187,0.7481564,0.040111803,Neutral,Neutral
1086.585,1088.495,aunt terminator told,Secondary,329,0.0,1.0,0.0,0.0,0.2822435,0.68998456,0.02777203,Neutral,Neutral
1088.587,1092.507,lived place called nightclub long time ago .,Secondary,330,0.0,1.0,0.0,0.0,0.12972973,0.79459554,0.075674735,Neutral,Neutral
1092.841,1094.381,nightclub rat .,Secondary,331,0.0,1.0,0.0,0.0,0.4542484,0.5028115,0.04294018,Neutral,Neutral
1097.763,1098.813,'s true .,Secondary,332,0.0,0.263,0.737,0.4215,0.035352148,0.53118056,0.43346727,Neutral,Positive
1098.889,1102.479,dad used live apartment named `` nightclub . '',Lee Ik-joon,333,0.0,1.0,0.0,0.0,0.099765606,0.8461403,0.05409405,Neutral,Neutral
1102.559,1104.599,n't apartment .,Lee Ik-joon,334,0.0,1.0,0.0,0.0,0.30060112,0.5962333,0.103165515,Neutral,Neutral
1104.895,1108.435,"place ... know 'm band , right ?",Lee Ik-joon,335,0.0,1.0,0.0,0.0,0.085764445,0.83155674,0.082678735,Neutral,Neutral
1108.941,1111.691,"like super wings , sing , dance , put shows .",Lee Ik-joon,336,0.0,0.439,0.561,0.7506,0.011381904,0.54002774,0.44859034,Neutral,Positive
1111.777,1113.027,'m like .,Lee Ik-joon,337,0.0,0.286,0.714,0.3612,0.21739556,0.6463283,0.13627613,Neutral,Positive
1114.029,1116.529,first place ever performed .,Lee Ik-joon,338,0.0,1.0,0.0,0.0,0.08482517,0.7732062,0.14196868,Neutral,Neutral
1118.117,1120.537,could say spent youth .,Lee Ik-joon,339,0.0,1.0,0.0,0.0,0.12545605,0.78855354,0.08599041,Neutral,Neutral
1120.619,1121.619,uju .,Lee Ik-joon,340,0.0,1.0,0.0,0.0,0.19458425,0.64489216,0.16052361,Neutral,Neutral
1122.579,1123.789,suddenly ...,Lee Ik-joon,341,0.0,1.0,0.0,0.0,0.1585359,0.7401802,0.10128384,Neutral,Neutral
1125.707,1127.077,feel bit overwhelmed .,Lee Ik-joon,342,0.0,0.625,0.375,0.0516,0.7094617,0.26647314,0.024065219,Negative,Neutral
1130.838,1134.088,dad . please buy one corn dog .,Secondary,343,0.0,0.685,0.315,0.3182,0.099522606,0.8008046,0.09967273,Neutral,Neutral
1136.718,1139.048,corn dog ... finished already ?,Lee Ik-joon,344,0.0,1.0,0.0,0.0,0.35143283,0.6162292,0.032338005,Neutral,Neutral
1139.138,1140.098,yes .,Secondary,345,0.0,0.0,1.0,0.4019,0.10013353,0.4596959,0.44017053,Neutral,Positive
1140.889,1143.729,okay . let 's go stall closes . right .,Lee Ik-joon,346,0.207,0.575,0.218,0.0258,0.025277603,0.71791756,0.25680488,Neutral,Neutral
1144.56,1146.56,corn dog good ? yes .,Lee Ik-joon,347,0.0,0.263,0.737,0.6808,0.0101436,0.27354616,0.7163102,Positive,Positive
1148.772,1149.862,"hey , uju .",Lee Ik-joon,348,0.0,1.0,0.0,0.0,0.09887365,0.75325054,0.14787574,Neutral,Neutral
1150.107,1152.567,say `` please '' want something .,Lee Ik-joon,349,0.0,0.526,0.474,0.3818,0.15260717,0.751476,0.09591684,Neutral,Neutral
1152.651,1154.951,", 's true . 's news .",Secondary,350,0.0,0.517,0.483,0.4215,0.02065617,0.48711342,0.4922304,Positive,Neutral
1155.529,1157.319,? learn ?,Lee Ik-joon,351,0.0,1.0,0.0,0.0,0.2431469,0.7140086,0.04284444,Neutral,Neutral
1157.739,1159.409,mom . gosh .,Secondary,352,0.0,1.0,0.0,0.0,0.3713021,0.5238685,0.104829445,Neutral,Neutral
1159.491,1162.411,stayed night,Chae Song-hwa,353,0.0,1.0,0.0,0.0,0.08160387,0.74436367,0.17403242,Neutral,Neutral
1162.786,1168.206,seeing smile makes happy,Chae Song-hwa,354,0.0,0.244,0.756,0.7351,0.0019310857,0.032703508,0.96536535,Positive,Positive
1168.667,1171.747,even 're joking,Chae Song-hwa,355,0.0,0.513,0.487,0.2263,0.13029288,0.67227507,0.19743204,Neutral,Neutral
1172.504,1173.424,hey .,Chae Song-hwa,356,0.0,1.0,0.0,0.0,0.18461223,0.5913169,0.22407086,Neutral,Neutral
1173.505,1176.335,"sorry . trying reserve song , ended canceling .",Kim Jun-wan,357,0.206,0.794,0.0,-0.0772,0.6994673,0.269648,0.03088471,Negative,Neutral
